,Date,Rating,Review,UID
226,2018-12-14 09:33:30,3,"Pros: This place is very modern, waiting area has a nice TV, Keurig, and LaCroix always in stock. It makes the waiting very comfortable, and this place is...",zELmjXDjhtvdb6pCfzOB3w
227,2019-03-12 08:55:44,5,This is an excellent health care provider. Each team member at Men's Health demonstrates concern for my well being. I appreciate short (typically zero) wait...,mtaWQBa4cUTGB07x5MpO1Q
228,2018-11-19 14:39:39,1,"Just in case it matters, I've only been to this office twice for appointments.

The first visit resulted in the attached email. The second visit resulted in...",mtaWQBa4cUTGB07x5MpO1Q
229,2019-01-08 10:08:08,1,Advertises Shingles vaccination services.  Does not provide Shingles vaccination services.,mtaWQBa4cUTGB07x5MpO1Q
230,2017-01-22 10:02:34,5,"I'm so thankful that they opened up a Northwestern Medicine in the South Loop! Now I don't have to travel north anymore to see a doctor!

I called on a...",QSXj3riU80d3r8snNtWK_w
231,2019-03-08 11:41:40,1,"Horrible Treatment and Care at Northwestern!

I fell on the ice ironically enough on NWM employee parking driveway.
I went to their urgent care and told...",QSXj3riU80d3r8snNtWK_w
232,2017-01-23 13:42:04,4,Dr. Samuels is very easy going and takes her time to explain things. I've seen her on multiple occasions and haven't been disappointed yet. So be prepared...,QSXj3riU80d3r8snNtWK_w
233,2017-04-26 09:22:13,5,"Just moved to Chicago and needed to find a doctor, found Dr Pearson on Yelp and was very happy.  The office was quick and efficient, I didn't sit forever...",NCymtS1xS_XD3LzfBtmzGg
234,2018-07-26 09:06:49,1,"I am  very disappointed in Dr. Pearson's office staff. I called on a Monday after suffer from another episode of vertigo, spoke with Nurse Sandy, who...",NCymtS1xS_XD3LzfBtmzGg
235,2016-12-01 19:05:25,5,"I had not been to a physician for an annual check up since prior to college when it was mandatory, but figured it was about time (currently in my late...",NCymtS1xS_XD3LzfBtmzGg
236,2013-06-20 19:27:59,5,Nice to have a doctor who talks to you like he actually cares. Dr.Shaw and Dr. Daly really sit and hear what your issues aee instead of herding you in and...,dkld5Zz6Vd9WXvuMM3hLxg
237,2009-12-10 14:54:40,5,"Dr. Shaw was recommended by a friend, and even though he confirmed my sinus infection (which means I'm missing the Yelp winterfest tonight) I'm so pleased...",dkld5Zz6Vd9WXvuMM3hLxg
238,2010-05-26 15:50:20,5,I haven't seen Dr. Shaw for several years due to lack of insurance and temporarily moving out of state. But I can still say after several years he's by far...,dkld5Zz6Vd9WXvuMM3hLxg
239,2018-10-20 11:48:22,1,Staff are incompetent and CHMG (Weiss) is the worst medical group I've been a part of. Had billing issue after billing issue and wasted hours trying to...,es6JtY2-A4-7ytf-xNNDQw
240,2018-04-19 08:33:50,5,"Dr. Tong really has a standard of care that is unbeatable. He spends as much time as is necessary during our visit, he asks questions about things mentioned...",es6JtY2-A4-7ytf-xNNDQw
241,2017-07-12 18:51:16,5,I can't recommend Dr. Tong more emphatically. My husband and daughter are also patients of his and we couldn't be happier with the patient care we've...,es6JtY2-A4-7ytf-xNNDQw
242,2016-04-05 15:32:04,5,"Dr. Azar is the NICEST Dr. I have ever met.  He is completely knowledgable and explains completely and thoroughly any questions you have.  He is gentle,...",Yotzs1B7VmSpaPjDq68ptQ
243,2014-07-06 03:05:01,5,"The best doctor of all time. When I first met my doctor, I went in after hours around 7:30 pm. Dr. Azar was not there, but his staff called him and he came...",Yotzs1B7VmSpaPjDq68ptQ
244,2018-11-09 11:33:59,4,"I'm only giving it 4 stars since this was my 1st visit, but I'm hopeful it will go to 5. I've not had a G.P. because I just haven't had a great need but...",guB5lgB1D10R5PGblnXGoA
245,2018-06-07 14:52:37,1,"I was double billed during a visit to this office for my annual physical. Dr. Clancy asked me questions about my health during the visit, and apparently one...",guB5lgB1D10R5PGblnXGoA
246,2018-02-28 20:01:27,5,"Been doctor's Clancy patient for over 15 years. Dr. and his staff is very professional,  knowledgeable, caring and polite. I keep recommending him to many...",guB5lgB1D10R5PGblnXGoA
247,2019-02-06 17:55:24,5,"Dr Primer is the best primary care doctor around.I searched for 20 years and finally found someone who listens,is kind and knows his stuff. I am a nurse...",ApjPkDx9VbjHasw8kMD0LA
248,2015-09-25 11:59:03,1,"Jason Primer has been my physician for the past three years. 

In November of 2014, I was bouncing on my little trampoline for exercise. After 4 or 5 gentle...",ApjPkDx9VbjHasw8kMD0LA
249,2017-09-27 09:43:05,5,"I have been going to Dr Primer for probably over 15 years. He leaves no stone unturned. He is thorough, listens to you, takes as much time as needed and...",ApjPkDx9VbjHasw8kMD0LA
250,2019-02-27 12:55:22,4,"Dr. Rogers nice, attentive, and pretty flexible. Her office is a little disorganized and not very on top of billing (sending me a bill with 3 days before...",kcYxxs0ofhn8rAcc717KaA
251,2019-02-21 07:12:31,1,OMG! Where should I begin? My first phone conversation was with the actual doctor. She answered the phone and was just as unprofessional and confused as the...,kcYxxs0ofhn8rAcc717KaA
252,2017-10-02 16:40:23,5,"Dr. Rogers is awesome. I have been going to Dr. Rogers for years. Unlike many providers, she really cares about her patients going as far as providing her...",kcYxxs0ofhn8rAcc717KaA
253,2017-05-08 07:24:44,5,"I love Dr Wallner.  I've been seeing her on an annual basis for about 10 years or more.  She's direct and kind, and is a true health professional.  It's...",UMeerVKMCooDDEKxw0CsLQ
254,2018-07-09 11:39:43,4,"Dr. Wallner has great bed-side manner, she actually listens and tries to figure out the issue and not try to blow over how one feels. So glad she is my...",UMeerVKMCooDDEKxw0CsLQ
255,2018-07-16 09:28:12,5,"Dr. Wallner has been my Doctor for many years.  She listens very carefully to all my complaints.  When I told her I had a headache and neck pain, she didnt...",UMeerVKMCooDDEKxw0CsLQ
256,2019-01-13 14:57:46,5,Wonderful urgent care. I made an appointment beforehand but ended up going and being seen a little earlier. The Sunday morning I went it was not that busy....,U2pGt228KR2DDXusS0vacA
257,2019-01-08 06:00:06,5,I came back here in November complaining of a pain in my side and their suspicions about it were completely right.  They told me I needed to go to the ER...,U2pGt228KR2DDXusS0vacA
258,2018-05-16 15:56:40,5,"What a great experience.  I had a facial dog bite.  These folks took great care of me.  Courteous, professional and fast. 
The pa, Stephanie, put in several...",U2pGt228KR2DDXusS0vacA
259,2017-04-02 14:04:31,5,Extremely kind and great bedside manner.  My kids adore him.  He's very flexible in regards to treatment and preventive care strategies.  I love that he...,FKpVkaOJuyj2XMhMgaXXhg
260,2017-05-29 19:55:38,5,"A completely (and refreshing) doctor experience for me and my son.  I've only been there once,but it was pleasant, child-friendly and appropriate. Dr....",FKpVkaOJuyj2XMhMgaXXhg
261,2015-03-27 09:13:15,5,"We have been taking my daughter here since she was 4 months old, after somewhat unpleasant experiences with our previous two pediatricians. Dr. Schattauer...",FKpVkaOJuyj2XMhMgaXXhg
262,2018-12-12 17:43:49,5,This Group are a bunch of amazing people. I have had the pleasure of working with them in a study that I was in. Been going to them for over 2 years now....,QvQiameddyNAlkJj3XFT-Q
263,2018-06-01 20:29:21,5,This place was instrumental in helping me with my depression. The staff here goes above and beyond to make you  feel comfortable --they treat you like...,QvQiameddyNAlkJj3XFT-Q
264,2018-01-13 16:01:58,5,"I recently completed a study at Chicago Research Center.  In a nutshell, a great organization. Everyone that I dealt with was professional, knowledgeable,...",QvQiameddyNAlkJj3XFT-Q
265,2017-07-25 22:38:51,5,Dr. Elahi is by far the best doctor I have ever met. She really takes the time to get to know you and to listen to your concerns. She is a very genuine...,4daNqaKD9LwHWzUXDA_YrQ
266,2018-03-23 16:40:31,1,She is the staff doctor at Alden Estates in Skokie.  My guy only saw her once the night before discharge.  We asked her a simple question which she could...,4daNqaKD9LwHWzUXDA_YrQ
267,2018-10-02 19:27:48,5,Dr. Seema Elahi is a phenomenal and extremely knowledgeable physician. It is clear when I go to see her in her office that she truly cares about her...,4daNqaKD9LwHWzUXDA_YrQ
268,2013-01-08 15:19:59,5,Dr. Boyd's great: knowledgeable and professional but also easy to talk to and genuinely caring. She's punctual with her appointments and doesn't make you...,oEG3rwotCY0xYCoHmY8eWw
269,2013-04-30 11:01:46,5,"Dr Kimberly Boyd embodies the perfect physician, with all good qualities wrapped up in one - warm, compassionate, intelligent, with truly a comprehensive...",oEG3rwotCY0xYCoHmY8eWw
270,2013-12-16 20:14:34,1,I made an appointment for my yearly checkup. I clearly mentioned that I was interested in a biometric check up. I have done it this way for years with no...,oEG3rwotCY0xYCoHmY8eWw
271,2019-03-11 15:06:23,5,"Staff is nice and quick very professional cant complain. Idk why theres alot of 1 stars if their great
Most definitely recommend",76RGX6Wm4QGlySTGFqOkag
272,2019-03-07 15:11:16,5,Very good.  Clinic. Staff very helpful. I went for ear wash and I'm happy with the outcome.  Reasonable price.,76RGX6Wm4QGlySTGFqOkag
273,2018-12-31 11:48:53,3,Staff very friendly. Facility is clean. They have scheduling issues. I got in right away for a sinus infection and received antibiotic (my primary care dr...,76RGX6Wm4QGlySTGFqOkag
274,2015-10-28 13:57:44,5,"Yes! I found a new doc! She is so nice and intelligent. She respectfully listens and offers her advice. She also makes time to see you right away. 

Her...",vv1O2jz6my_OimfsI-zTFw
275,2018-06-20 12:15:20,5,"Leslie might be the most knowledgable, energetic, compassionate person I know.  She listens, surveys the situation, thinks holistically and takes...",jc7AQlN5xTtzjFS31Gl32A
276,2015-11-02 14:43:49,5,"Dr. Smith is a true medicine woman. She encompasses everything I value in a physician: compassionate, intuitive, highly trained and skilled, and most...",jc7AQlN5xTtzjFS31Gl32A
277,2017-01-29 07:30:43,5,"Dr. Leslie Smith provides the most wholistic, personalized  care I have ever experienced. I have been in the healthcare field for over 20 years and her...",jc7AQlN5xTtzjFS31Gl32A
278,2019-03-04 16:28:39,5,Absolutely love this physician! I really felt like she listened to my concerns and was very thorough for a routine physical examination. She took the time...,8Wc3SX1usB2kh2tSPu7RKQ
279,2019-01-09 13:11:23,1,This is one of the worst doctor's experiences I've ever had. I went to Dr. Gilleon because she was closer than my primary doctor and I wanted to check and...,8Wc3SX1usB2kh2tSPu7RKQ
280,2018-12-17 14:59:27,5,"Great Physician, She Listens

I went to see Dr. Gilleon a few years ago.  I was met with a smile, humor and a ""can do"" attitude.  I couldn't have been more...",8Wc3SX1usB2kh2tSPu7RKQ
281,2017-12-06 15:06:13,5,"I love Streeterville Open MRI Center!  :)   I walked in with my extremely paranoid, claustrophobic self, and walked out feeling like ""That was a breeze!""...",21K91dhOHUg61RD1t51jeg
282,2012-12-17 10:10:43,5,"This place is amazing.  While an OPEN MRI is not nearly as scary as the coffin (aka - closed MRI), I was very nervous since I had to have an arhrogram with...",21K91dhOHUg61RD1t51jeg
283,2016-03-21 12:33:05,5,This is an awesome facility.  I was very nervous and Jenna and Donna helped me so much.  I've had bad experiences with other facilities.  I will not go...,21K91dhOHUg61RD1t51jeg
284,2014-09-09 08:34:56,5,"SOMEONE GIVE THIS WOMAN MORE STARS! 

Seriously, only three stars? I don't get it. Let me break it down. I was SUPER late to my appointment and she still...",EYijYm8nJpqNO1g1y3_Mcw
285,2018-07-05 12:52:12,1,I found her to have a pretty dry bedside manner. She always told me when I gained weight in between visits but never acknowledged when I lost weight....,EYijYm8nJpqNO1g1y3_Mcw
286,2016-06-04 07:04:20,5,"Dr. Goldfarb is my primary care physician. She was pleasant, thorough, and most importantly, present. She made me feel like my exam the most important thing...",EYijYm8nJpqNO1g1y3_Mcw
287,2018-01-08 13:29:10,5,"This place is absolutely incredible. 

First off - the actual infusion center is beautiful, accommodating and comfortable - Private rooms, recliners with...",t9MvdlBBF-hLcC0xcv3s6Q
288,2017-02-13 13:00:52,5,I've been getting my infusion here for almost a few years now. I absolutely love the staff and they are such a delight. I feel so welcomed here and will...,t9MvdlBBF-hLcC0xcv3s6Q
289,2017-02-20 14:21:52,5,"Best infusion center I've been to! Great service, everyone's very helpful and friendly, and are very flexible with timings! 

I go to the infusion center...",t9MvdlBBF-hLcC0xcv3s6Q
290,2010-06-22 09:12:26,5,I saw Dr. Paine last week because my primary care physician was out of town. I was able to get an appointment easily despite calling last minute. I was very...,V3hHHure6bJ6mZwCpUZKaw
291,2010-06-08 12:24:55,5,"It took me a long time to find Dr. Paine. I went from Dr. to Dr. trying to find someone smart, someone who listens and someone who still performs insightful...",V3hHHure6bJ6mZwCpUZKaw
292,2010-01-21 16:01:38,5,I adore Dr. Paine. Went to him a few years ago as recommended by my insurance at the time and he was an absolute doll. I just went to visit with him today...,V3hHHure6bJ6mZwCpUZKaw
293,2019-02-18 18:26:06,5,"Intelligent, understanding, and compassionate. 
Great DR who truly cares about her clients! 
Was a great find when moving to a new city.",XZJAl5__8CfLOMWgeiU4Ww
294,2018-11-05 09:08:12,5,My experience with doctors has been that most are kind of judgmental and cold. Dr. Boroniec is warm and non-judgmental. She spoke to me like I am an...,XZJAl5__8CfLOMWgeiU4Ww
295,2018-07-13 11:48:40,5,Dr. Boryslavska and the front desk staff are very efficient and kind. Will continue to go to them.,tv-MeEaTknosCfvmejYd6g
296,2015-10-30 16:40:33,4,"Today was on my 3 appointment with Halyna Boryslavska. She is very nice, caring and experience doctor. Staff in the office is friendly and pretty helpful....",tv-MeEaTknosCfvmejYd6g
297,2016-07-01 23:38:28,5,"Dr. Boryslavska is an incredible doctor. She is so smart, kind, and patient. She actually cares about her patients, has amazing bedside manner, and is one...",tv-MeEaTknosCfvmejYd6g
298,2018-04-24 06:54:42,5,Wonderful caring compassionate Dr. and deserves ***** all the way! His secretary Rita is Wonderful as well. So glad I was introduced to him. Highly recommend!,fvwFig7A4kTiBNpjhxM9-A
299,2014-03-20 17:08:12,4,"Great dr giokaris  he is like family  
Frist time I was here and his and him toke care of me in the office  give sample for my cold & got me back on my feet...",fvwFig7A4kTiBNpjhxM9-A
300,2011-12-23 09:10:17,5,The best doctor in the world. I have never met a more caring compassionate person.  This is a real doctor that really cares about people.. i wish i could...,fvwFig7A4kTiBNpjhxM9-A
301,2018-11-03 08:41:24,5,"if you dont see this wonderful doctor, you are really missing out. one of the most caring and intelligent in the area !...
sometimes there is a wait, but...",xwCyskvjw2Hxm38kfRgPLw
302,2017-08-29 08:55:13,5,"I cannot believe I have never left a review for my favorite doctor!  
Dr. Yakoub is as good as it gets.  You will never meet a more professional and...",xwCyskvjw2Hxm38kfRgPLw
303,2018-01-11 11:10:38,5,We are so fortunate to have found Dr. Yakoub. She generously cares for our family. My husband would likely not be seeing a primary care physician as he is...,xwCyskvjw2Hxm38kfRgPLw
304,2017-12-07 12:03:30,5,Dr. Perlmuter has been the primary care physician for my wife and her parents for many years and they have always raved about him and his staff. When I...,Orvq7NcQCzQbhBF9G9D8hQ
305,2018-04-14 17:59:17,1,Worst experience ever. I was going to them as a new patient and gave them all of my paperwork a day in advance including a copy of my insurance card. I...,Orvq7NcQCzQbhBF9G9D8hQ
306,2017-07-07 12:18:09,5,"Dr. Perlmuter is extremely bright, knowledgable about a myriad of topics, very compassionate & kind.  He is extremely responsive & helpful & an individual...",Orvq7NcQCzQbhBF9G9D8hQ
307,2018-08-31 12:24:49,5,"Glad I hooked up with HHC !! After several visits, I am convinced that the staff is not only courteous and efficient, all have answered a calling to a...",HtQ9j_W3Mn6OGJKxkIWHyQ
308,2018-02-28 13:50:20,5,"This was the first time in a few years I've visited a doctor. I have to say, I thoroughly enjoyed my experience here at the Heartleand Health Center. The...",HtQ9j_W3Mn6OGJKxkIWHyQ
309,2017-04-30 23:38:11,3,"This review covers Heartland Health Center on Touhy, but with a greater emphasis on the newer 1300 Devon location. 

In short, mix of doctors ***FIND THE...",HtQ9j_W3Mn6OGJKxkIWHyQ
310,2018-07-23 13:25:14,5,"Love having Dr. Milstead as my doctor! The office is beautiful and the staff is friendly, but what really made my appointment was Dr. Milstead. He was very...",Njf2VkVsj9E4zncw3nNKHg
311,2017-01-10 08:14:57,5,"Great doctor, highly recommended for general practice matters.",Njf2VkVsj9E4zncw3nNKHg
312,2017-06-09 20:14:09,1,"Dr. Chadwick Milstead has been my family's physician for many years.  We were very happy with his care in the office and competency , however my feeling had...",Njf2VkVsj9E4zncw3nNKHg
313,2019-01-09 18:08:49,5,"I was recently treated by Dr. Ross Rentea at the Paulina Medical Clinic. 
I found him to be punctual and fully engaged while treating my illness. I
followed...",DJkQbbINlyHbmc1QE9u_1w
314,2013-10-08 20:20:37,5,"This is a clinic run by husband and wife.  For a while I was only  seeing Dr. Ross (Rezvan) but lately I have been seeing his wife, Dr. Andrea, and am...",DJkQbbINlyHbmc1QE9u_1w
315,2018-05-04 05:43:37,5,I really love her in regards of the pediatricians they're nice 25th the kids and give them pages while they wait. With the ob I switched from the first one...,4ig6OAGPybXIUVi3RFB6ig
316,2017-09-08 08:23:07,1,I called to make a first time appointment for my son and the receptionist was very rude and hung up on me saying no. First and last time I try supporting a...,4ig6OAGPybXIUVi3RFB6ig
317,2016-10-25 13:03:16,5,I'm very fortunate to have found this facility. Everyone is very nice here. My appointments are always on time and my doctor Lisa Choi is great. She takes...,4ig6OAGPybXIUVi3RFB6ig
318,2018-12-04 16:11:30,5,It has taken me a couple years to find another PCP that I actually like and trust since my last one left. Dr. Abbo definitely fits the bill. He's straight...,OpINRcVl1NptFEpEcS7BBg
319,2018-07-22 18:41:07,5,"I've been seeing Dr Abbo for about 7 years now. He is a very straightforward physician, and he only focuses on the things that get you well. He's not the...",OpINRcVl1NptFEpEcS7BBg
320,2016-07-05 11:45:17,4,"I would recommend Dr. Abbo, despite that I do not recommend Chicago Health Medical Group. He has been my PCP now for three years. He is competent as an...",OpINRcVl1NptFEpEcS7BBg
321,2018-11-08 21:36:06,1,"On November 8, 2018, at 11:45am, I visited the office of the Vasectomy Clinics of Chicago at their downtown office, 505 N. Lake Shore Drive, Suite 203,...",8d6TQ3J6PrLMbzMnR0rELg
322,2018-05-07 19:59:04,5,Dr. Mostowfi and Keith made my experience very relaxed and professional.  I highly recommend Vasectomy Clinics of Chicago.  Had a  consultation in...,8d6TQ3J6PrLMbzMnR0rELg
323,2017-06-27 08:32:15,5,Where do I begin? I've been home an hour and I feel like I could go back to work right now.  So here's how the experience goes and I have to start with the...,8d6TQ3J6PrLMbzMnR0rELg
324,2017-08-15 13:34:25,5,"I have been seeing Dr. Bailey for over a year now. She's a fantastic PCP. She is thorough, informative, and never rushes me. She places a high value on...",uktyKYdusMmUYlcm8Do9mQ
325,2017-02-08 14:49:19,5,"Dr. Bailey is the Best, I only see her maybe once a year but she is always through and informative.",uktyKYdusMmUYlcm8Do9mQ
326,2011-09-10 14:14:26,5,"Dr. Bailey has been my primary physician for about a year now and I'm glad I'm her patient.

I switched over because we moved downtown and I wanted a...",uktyKYdusMmUYlcm8Do9mQ
327,2017-09-16 09:51:56,5,"After my PCP of 40 years retired, one of the staff at the practice recommended Dr. Starr, when I asked about someone who practices ""old school"".  I wanted...",UvJGKQGJQes08sgUnq6hhQ
328,2013-02-07 10:50:30,5,I've been fortunate enough to have Dr. Starr as my Internist for several years now. He is the type of doctor that goes out of his way for his...,UvJGKQGJQes08sgUnq6hhQ
329,2015-05-08 18:18:46,5,"Without a doubt 5 stars, as good as it gets.

Doctor Starr reinvigorated my faith in the medical establishment as more than just a factory where you are a...",UvJGKQGJQes08sgUnq6hhQ
330,2017-08-17 09:54:10,3,"Dr. Shefali Shah was very nice, but unless you do not mind getting a $2K bill for a regular annual check up and could not get the issue resolved after 3-4...",1jgDq9TxV4uaGJIsiEjSrA
331,2017-04-24 10:00:34,5,Dr. Shefali Shah was incredibly kind and listened to me intently. I found her through a referral and I don't think I've ever been so comfortable with a...,1jgDq9TxV4uaGJIsiEjSrA
332,2016-03-16 16:12:02,1,With a limited network this group  came up.  The administration is what is earning this one star review.  I have had only bad experiences with each call....,1jgDq9TxV4uaGJIsiEjSrA
333,2014-03-31 20:06:16,5,Dr. Chen is absolutely amazing! I switched to her (after much research) right when when I discovered I was pregnant- one of the best decisions ever! She was...,3u3bfgGscCMOxVx1LuUs-A
334,2015-01-02 11:57:47,5,"LOVE Dr. Chen! She was referred to me, and I'm so glad she was. She's SO efficient! In and out, no run around or fluff, and I appreciate that, especially...",3u3bfgGscCMOxVx1LuUs-A
335,2011-03-01 12:04:54,5,"When I first moved to Chicago, I made the mistake of picking a doctor, specifically, an OB/GYN near work for a number of circumstances at the time. Out of...",3u3bfgGscCMOxVx1LuUs-A
336,2017-04-26 11:32:06,5,Best doctor ever. Started seeing my daughter at 3mths and we just finished her 12mth check up. He and the staff  have my full confidence and trust.,Qu4pCeVihAs71ME1KTcalg
337,2015-06-02 09:26:38,2,"I still love Dr. Johansson, but since he moved back into Swedish Covenant I seriously can never get an appointment with him. One of the reasons I started...",Qu4pCeVihAs71ME1KTcalg
338,2014-04-09 12:50:13,5,"I'm about to ask Dr. Johansson for a group discount because I've sent many mommas to him!

We met Dr. Johansson when I was pregnant and had to pick someone...",Qu4pCeVihAs71ME1KTcalg
339,2019-03-14 06:22:42,5,Great staff and Doctors they care about the patients and there well begin. No long wait time.  The people that work here are 100% respectful and...,pv59Ywmlf19BL62xXctlKw
340,2018-11-12 17:15:37,5,I have been seeing Dr. Dan for a few years now and have had nothing but positive experiences. I came in with terrible back pain that limited my active...,Go2UJ6PYI-jRM6Tbh9Jm7Q
341,2019-01-24 09:45:24,5,"Dr. Dan and his team are just amazing. They are very caring, welcoming and friendly. Extremely thankful for everyone here and I will highly recommend them...",Go2UJ6PYI-jRM6Tbh9Jm7Q
342,2018-06-22 07:58:38,5,Dr. Dan and the team at Alight Joint & Spine are fantastic professionals. I came in after years of awful posture from studying and working which caused...,Go2UJ6PYI-jRM6Tbh9Jm7Q
343,2018-10-05 13:07:19,5,A big thank you to Brian K with patient services at the Halsted location! Thanks for being so professional and empathetic when caring for your patients.,ZxOhEkYpKQGC0jB2j6Hpwg
344,2018-10-02 13:11:03,5,I haven't used them in a while since I moved to a new state but they were always very helpful. My PA Abby was always nice and helpful. Sometimes it was hard...,ZxOhEkYpKQGC0jB2j6Hpwg
345,2017-12-12 06:36:48,4,"First off, Dr. McDonaugh is amazing. This is absolutely not a review on the care I have received from my doctor.  She listens to my health concerns and...",ZxOhEkYpKQGC0jB2j6Hpwg
346,2017-02-12 20:42:07,5,"Dr Hiotis has been my primary care physician for 6 years now. I am a physician myself and, I admit, am quite picky and particular when it comes to my...",D9v-yOhoPZx2NzsVZ-cYnA
347,2013-03-12 19:12:13,5,"Dr. Hiotis has treated one of my dear friends-who by the way is difficult to please.  He not only came up with a diagnosis that 2 other doctors missed, he...",D9v-yOhoPZx2NzsVZ-cYnA
348,2015-10-23 12:57:54,1,11:30 am and it's currently  2:55 pm and still waiting...I  came in this room for some more waiting ... and it's not even clean from the last person  ......,X2VEwoLbXV3f75_vgPan4g
349,2016-08-14 11:23:04,4,My back killed me on those bleacher seats. Should have a broom there for sweat when guys are playing cause they were slipping on they own sweat.,X2VEwoLbXV3f75_vgPan4g
350,2017-05-02 15:36:03,1,This place is a first-class joke Bruce the CEO IS the head of the jokes. I I have never encountered a CEO so bad . He is afraid to meet people to discuss...,X2VEwoLbXV3f75_vgPan4g
351,2019-01-12 14:58:55,5,"Saw Dr. Boholst and cannot say enough. If you are looking for a smart, kind and patient doctor, he is your man. Also, the work staff at the facility are all...",ynNkaCL0J0N8_7eco4MrAQ
352,2019-01-24 22:27:07,1,"Against my better judgment, I came here even though I knew people who have been misdiagnosed when they came here. 
The staff is friendly, they are able to...",ynNkaCL0J0N8_7eco4MrAQ
353,2019-02-05 19:08:05,1,"I have a new insurance. Before making an appointment on their website, I had to add my new insurance plan.  So I make an appointment to get a physical a...",ynNkaCL0J0N8_7eco4MrAQ
354,2016-01-12 13:24:15,5,I'm so glad that I decided to go with Passport Health. I booked an appointment for two days before I was supposed to fly out on a trip to several countries...,PNYLz167uKJbu1TkmJtkkA
355,2018-06-14 14:42:07,5,Sheila was amazingly knowledgeable and filled me in about all important health information for my first trip to Africa.  I didn't feel much when she was...,PNYLz167uKJbu1TkmJtkkA
356,2017-02-23 13:08:28,5,"Shelia is fantastic! I travel out of the country quite a bit for work and I always check in with Passport Health first... super informative, friendly and...",PNYLz167uKJbu1TkmJtkkA
357,2018-11-30 07:54:38,5,Incredible service from start to finish.  Christian attitude shines through brightly!  Never been to a clinic/office with consistently nice people!,WYPJtPboGk3QWlwrmlcKlA
358,2010-07-26 07:37:42,5,My doctor is at the Ogden location but there are at least 3 locations that I know of which is convenient for the people in the areas that need it the...,WYPJtPboGk3QWlwrmlcKlA
359,2006-10-13 08:29:30,4,"The people here are very kind, and willing to help. They genuinely care about your health and well being. Also, where else can you get health care for only...",WYPJtPboGk3QWlwrmlcKlA
360,2018-01-29 13:43:14,5,"I had a really good experience at Midwest Vein Center, from my first appointment to my last appointment. Everyone is very friendly and there are no...",DbcZrdhaZ3BNVoJKiEeD6Q
361,2018-07-11 05:01:45,5,I am grateful to have found Midwest Vein Center. They not only have one of the most compatible and experienced groups I have found to treat my Varicose...,DbcZrdhaZ3BNVoJKiEeD6Q
362,2016-06-08 14:09:42,5,Dr. Lidner and Tina Monico are THE BEST! I have had varicose veins in my legs for the past 20 years. I had some successful sclerotherapy treatments in the...,DbcZrdhaZ3BNVoJKiEeD6Q
363,2018-07-18 08:31:42,1,I used to go to Dr. Miranzadeh for awhile but I am so glad I switched doctors.  I went in to get a growth in the back of my mouth checked out.  Dr....,DCziCVOyugu68rFm80IOYg
364,2015-09-13 17:37:45,5,Ive been going to Dr. Miranzadeh for 8 years. The 5 years previous to that Id jumped around trying to find a primary care doctor i was happy with. I could...,DCziCVOyugu68rFm80IOYg
365,2016-01-05 16:45:06,5,I've been seeing Dr. Miranzadeh for over a year now and I couldn't be happier. It was by chance I stumbled upon his office and I'm extremely grateful I did....,DCziCVOyugu68rFm80IOYg
366,2019-02-18 12:32:32,5,Absolutely the most efficient practice I have ever been to. Everyone on staff is extremely nice and I didn't wait more than 3 minutes for anyone from the...,BBECPCnYmW8pi2ulf-ia9w
367,2019-01-20 04:37:48,5,"I love this place. Dr. Sassetti is amazing. She is kind, professional, thorough and simply the best doc around. The staff at Lake Street are also top notch....",BBECPCnYmW8pi2ulf-ia9w
368,2018-08-26 04:32:06,5,Family Physicians that can't be beat! I want to give a huge and sincere shout out for Lake Street Family Physicians. I have been seeing Dr. Kungl for 10...,BBECPCnYmW8pi2ulf-ia9w
369,2019-01-02 09:07:40,5,"Clean/Courteous/Caring/Competent 

I made an appt online but got there early. The intake staff greeted me as soon as I walked through the doors (NICE). They...",k1DHnPJzCk2iSV0KKE2LJQ
370,2019-02-23 12:05:12,5,This facility is fantastic. The intake staff and tech who took my vitals were friendly and efficient. I was seen immediately and spent about 20 minutes...,k1DHnPJzCk2iSV0KKE2LJQ
371,2018-10-24 09:47:05,5,Dr. Sevier and her assistant were very knowledgeable and comforting. I was the last one there and my visit extended past their closing time but they didn't...,k1DHnPJzCk2iSV0KKE2LJQ
372,2018-07-27 10:23:08,5,"I can't express how amazing Dr. Roepke is. After an awful experience with a PCP (Dr. Dercy Aranador, never go to her), I chose Dr. Roepke from a list. I was...",IOY68NDasFgaTdJyz6llyg
373,2018-03-29 12:09:26,5,After 3 years I have finally found a doctor that I'm comfortable going to. I happen to book this doctor on the Zocdoc app. Dr. Roepke put an immediate plan...,IOY68NDasFgaTdJyz6llyg
374,2014-08-08 16:10:59,5,I first saw Dr. Pavlatos several years ago when he was working at the Resurrection Clinic on Clark St. . He was kind and thoughtful and very helpful. He...,5-POxavmY4rSlJPL6Pk6bQ
375,2018-09-09 07:05:01,1,"Dr Pavlatos is the worst physician ever!!! Be careful new patients; he pretends to care. Once you are under his care, he will stand over you, looking as...",5-POxavmY4rSlJPL6Pk6bQ
376,2017-03-16 12:59:02,1,"As a medical professional myself, I was appalled by my experiences with this doctor. He's great if you just need someone to run some labs and write your...",5-POxavmY4rSlJPL6Pk6bQ
